805718,Ander,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0,0,50,697
797231,The Making of Identity Crisis: a documentary by Jordan Seamón,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0,46102069.11111111,0,0,57,709
785477,My Layers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,5,711
837599,Staff Pick,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,14,707
823987,Luv U Cuz,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,15,694
847144,Brief Survey,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,3,706
799829,Ashens and the Fly on the Wall,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,45,701
758960,Stanislavski: Lust for Life,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,12495.0,0,0,0,82,696
832657,NCR: Chapter One,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,65,720
798382,Outside the Bubble,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,4,704
843825,Elephant Journey,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,11,720
809290,The Letter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,0,704
799332,Doc Emrick - The Voice of Hockey,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0,0,0.0,0,0,57,702
785402,Revelations,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,8,711
812041,The Sporting L Word,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0.0,0,0,0,25,696
798829,The Best of Me,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,0,703
798800,GCW Josh Barnett's Bloodsport 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,0,0,710
797278,#Valentine's Day,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,41590058.0,0,0,102,709
795953,Night for Day,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,27892.625,0,0,47,694
795347,Saroning,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0,0,0,0,3,717
793694,The Dessert,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,20,712
785359,Blue,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,15,711
855997,Zombie Walk,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,5778.0,0,0,7,698
